"countrynum","statenum","Route","Active","Lati","Longi","Stratum","BCR","LandTypeID","RouteTypeID","RouteTypeDetailId","route.id"
"840","25","004",1,30.5288404,-85.1334541,"3","27","0",1,1,"840_25_004"
"840","25","005",1,30.3372497,-85.2869789,"3","27","0",1,1,"840_25_005"
"840","25","006",1,30.5950194,-84.0413094,"4","27","0",1,1,"840_25_006"
"840","25","007",0,30.3898527,-85.9004499,"3","27","0",1,1,"840_25_007"
"840","25","008",0,30.3358457,-84.9914239,"3","27","0",1,1,"840_25_008"
"840","25","009",1,29.7818335,-85.3003555,"3","27","0",1,1,"840_25_009"
"840","25","010",1,30.2734632,-83.8569684,"3","27","0",1,1,"840_25_010"
"840","25","011",1,29.6686989,-83.3782062,"3","27","0",1,1,"840_25_011"
"840","25","012",1,30.5026237,-82.7337409,"3","27","0",1,1,"840_25_012"
"840","25","013",0,29.5468457,-82.2630299,"3","31","0",1,1,"840_25_013"
"840","25","014",1,29.1916199,-82.394802,"3","31","0",1,1,"840_25_014"
"840","25","015",1,29.9877641,-84.9762879,"3","27","0",1,1,"840_25_015"
"840","25","016",0,28.0363157,-82.5050049,"2","31","0",1,1,"840_25_016"
"840","25","017",0,27.4438745,-82.1186659,"2","31","0",1,1,"840_25_017"
"840","25","018",1,29.8899427,-81.3438119,"3","31","0",1,1,"840_25_018"
"840","25","019",1,30.7202649,-81.9062085,"3","27","0",1,1,"840_25_019"
"840","25","020",1,28.3266818,-82.3022052,"2","31","0",1,1,"840_25_020"
"840","25","021",1,29.8970697,-81.8343049,"3","31","0",1,1,"840_25_021"
"840","25","022",1,28.1788407,-81.8605659,"2","31","0",1,1,"840_25_022"
"840","25","023",0,28.5723877,-81.9816829,"2","31","0",1,1,"840_25_023"
"840","25","024",1,27.3232866,-81.4189503,"2","31","0",1,1,"840_25_024"
"840","25","025",1,28.7481187,-80.8712309,"2","31","0",1,1,"840_25_025"
"840","25","026",1,26.2943143,-81.448561,"2","31","0",1,1,"840_25_026"
"840","25","027",1,27.6610372,-82.1462286,"2","31","0",1,1,"840_25_027"
"840","25","028",1,25.7510497,-80.9676799,"2","31","0",1,1,"840_25_028"
"840","25","029",0,27.9009147,-81.7191149,"2","31","0",1,1,"840_25_029"
"840","25","030",1,27.9626301,-80.9673345,"2","31","0",1,1,"840_25_030"
"840","25","031",1,26.9657323,-80.3854635,"2","31","0",1,1,"840_25_031"
"840","25","032",0,26.7792597,-81.9372109,"2","31","0",1,1,"840_25_032"
"840","25","033",0,26.0628347,-80.4312659,"1","31","0",1,1,"840_25_033"
"840","25","035",0,25.6579667,-80.7663639,"1","31","0",1,1,"840_25_035"
"840","25","036",0,25.0015697,-80.5364609,"1","31","0",1,1,"840_25_036"
"840","25","037",1,30.2531989,-82.1623546,"3","27","0",1,1,"840_25_037"
"840","25","038",0,30.0999027,-81.8070759,"3","27","0",1,1,"840_25_038"
"840","25","039",0,26.3678027,-80.2032849,"2","31","0",1,1,"840_25_039"
"840","25","040",0,26.0594807,-80.4340449,"1","31","0",1,1,"840_25_040"
"840","25","051",0,30.3334747,-87.1400909,"3","27","0",1,1,"840_25_051"
"840","25","052",1,30.7209289,-86.7860494,"3","27","0",1,1,"840_25_052"
"840","25","053",1,30.7184797,-86.1160696,"3","27","0",1,1,"840_25_053"
"840","25","054",1,30.5335474,-85.2426415,"3","27","0",1,1,"840_25_054"
"840","25","055",1,30.9498107,-85.7419899,"4","27","0",1,1,"840_25_055"
"840","25","056",1,30.2929508,-83.6676053,"3","27","0",1,1,"840_25_056"
"840","25","057",1,30.387698,-84.6639032,"3","27","0",1,1,"840_25_057"
"840","25","058",1,30.3506092,-83.3399191,"3","27","0",1,1,"840_25_058"
"840","25","059",0,30.0205957,-82.811155,"3","27","0",1,1,"840_25_059"
"840","25","060",1,30.5196049,-81.9519897,"3","27","0",1,1,"840_25_060"
"840","25","061",1,30.5193097,-83.2158819,"3","27","0",1,1,"840_25_061"
"840","25","062",1,29.9468226,-84.340943,"3","27","0",1,1,"840_25_062"
"840","25","063",1,29.5359317,-81.8774959,"3","31","0",1,1,"840_25_063"
"840","25","064",1,29.4080424,-81.1983453,"2","31","0",1,1,"840_25_064"
"840","25","065",0,29.1174077,-82.2183149,"3","31","0",1,1,"840_25_065"
"840","25","066",1,28.6471072,-82.1719367,"2","31","0",1,1,"840_25_066"
"840","25","067",1,28.1011187,-80.8980039,"2","31","0",1,1,"840_25_067"
"840","25","068",1,28.6901383,-81.5469756,"2","31","0",1,1,"840_25_068"
"840","25","069",1,28.3225489,-81.3372759,"2","31","0",1,1,"840_25_069"
"840","25","070",0,27.7698971,-82.3349393,"2","31","0",1,1,"840_25_070"
"840","25","071",1,27.2920427,-82.0563269,"2","31","0",1,1,"840_25_071"
"840","25","072",0,27.4266407,-81.5833199,"2","31","0",1,1,"840_25_072"
"840","25","073",1,27.7611546,-81.4536353,"2","31","0",1,1,"840_25_073"
"840","25","074",1,27.2364427,-80.5471555,"2","31","0",1,1,"840_25_074"
"840","25","075",0,27.8600237,-80.4486919,"2","31","0",1,1,"840_25_075"
"840","25","076",0,26.3358707,-80.5359109,"1","31","0",1,1,"840_25_076"
"840","25","077",1,26.0856265,-80.2292965,"1","31","0",1,1,"840_25_077"
"840","25","078",0,25.6040397,-80.4097679,"1","31","0",1,1,"840_25_078"
"840","25","079",1,25.4912637,-80.5425082,"1","31","0",1,1,"840_25_079"
"840","25","080",0,25.3839437,-80.3715899,"1","31","0",1,1,"840_25_080"
"840","25","081",1,26.5587549,-81.126711,"2","31","0",1,1,"840_25_081"
"840","25","082",1,26.8751997,-81.3585199,"2","31","0",1,1,"840_25_082"
"840","25","083",0,24.6730127,-81.2450339,"1","31","0",1,1,"840_25_083"
"840","25","084",1,29.6862263,-83.0674784,"3","27","0",1,1,"840_25_084"
"840","25","085",1,28.2764097,-82.6352619,"2","31","0",1,1,"840_25_085"
"840","25","086",1,26.9459847,-81.7610009,"2","31","0",1,1,"840_25_086"
"840","25","087",1,25.9322682,-81.6570333,"1","31","0",1,1,"840_25_087"
"840","25","105",0,30.3715757,-85.2717359,"3","27","0",1,1,"840_25_105"
"840","25","107",1,30.8137132,-85.7800542,"3","27","0",1,1,"840_25_107"
"840","25","108",1,30.3242578,-85.0052085,"3","27","0",1,1,"840_25_108"
"840","25","113",1,29.4553574,-82.119094,"3","31","0",1,1,"840_25_113"
"840","25","116",1,28.0402277,-82.5089729,"2","31","0",1,1,"840_25_116"
"840","25","129",1,27.9007144,-81.7191254,"2","31","0",1,1,"840_25_129"
"840","25","132",1,26.9297114,-82.0333415,"2","31","0",1,1,"840_25_132"
"840","25","135",1,25.1388716,-80.9335333,"1","31","0",1,1,"840_25_135"
"840","25","138",1,30.0999167,-81.806917,"3","27","0",1,1,"840_25_138"
"840","25","151",1,30.965694,-86.455486,"3","27","0",1,1,"840_25_151"
"840","25","159",1,30.018918,-82.810872,"3","27","0",1,1,"840_25_159"
"840","25","165",1,29.1871917,-82.2851269,"3","31","0",1,1,"840_25_165"
"840","25","170",1,27.769929,-82.334936,"2","31","0",1,1,"840_25_170"
"840","25","172",1,27.4972377,-81.6004029,"2","31","0",1,1,"840_25_172"
"840","25","175",1,27.8610752,-80.4489977,"2","31","0",1,1,"840_25_175"
"840","25","176",1,26.6850447,-80.3893099,"1","31","0",1,1,"840_25_176"
"840","25","178",1,25.618989,-80.4147339,"1","31","0",1,1,"840_25_178"
"840","25","180",1,25.3099469,-80.3928389,"1","31","0",1,1,"840_25_180"
"840","25","183",0,24.6759747,-81.2399969,"1","31","0",1,1,"840_25_183"
"840","25","283",1,24.597703,-81.5829559,"1","31","0",1,1,"840_25_283"
"840","27","001",1,30.8733817,-81.5755079,"3","27","0",1,1,"840_27_001"
"840","27","002",0,30.7054907,-82.0685039,"3","27","0",1,1,"840_27_002"
"840","27","003",1,31.3641465,-81.4181496,"3","27","0",1,1,"840_27_003"
"840","27","004",1,30.9276387,-83.0293039,"3","27","0",1,1,"840_27_004"
"840","27","005",1,31.9696201,-82.3558447,"4","27","0",1,1,"840_27_005"
"840","27","006",1,30.8199147,-84.5234609,"4","27","0",1,1,"840_27_006"
"840","27","007",1,31.7059705,-83.2438622,"4","27","0",1,1,"840_27_007"
"840","27","008",1,31.3917301,-81.643174,"3","27","0",1,1,"840_27_008"
"840","27","009",1,31.8866376,-84.9734875,"4","27","0",1,1,"840_27_009"
"840","27","010",1,31.7456477,-84.7198949,"4","27","0",1,1,"840_27_010"
"840","27","011",0,32.3437127,-81.3595879,"3","27","0",1,1,"840_27_011"
"840","27","012",0,32.1082297,-82.3706809,"4","27","0",1,1,"840_27_012"
"840","27","013",1,32.7366314,-82.7652865,"4","27","0",1,1,"840_27_013"
"840","27","014",1,32.3986852,-83.4524425,"4","27","0",1,1,"840_27_014"
"840","27","015",1,33.0058447,-83.9907256,"11","29","0",1,1,"840_27_015"
"840","27","016",1,32.9365857,-84.4948117,"11","29","0",1,1,"840_27_016"
"840","27","017",0,31.1987087,-82.2305739,"3","27","0",1,1,"840_27_017"
"840","27","018",1,31.212031,-83.2572724,"4","27","0",1,1,"840_27_018"
"840","27","019",1,33.7890197,-82.4803579,"11","29","0",1,1,"840_27_019"
"840","27","020",1,33.7540376,-83.1735057,"11","29","0",1,1,"840_27_020"
"840","27","021",1,31.2906127,-84.4058069,"4","27","0",1,1,"840_27_021"
"840","27","022",0,33.1819087,-84.4813689,"11","29","0",1,1,"840_27_022"
"840","27","023",0,33.6355697,-84.8850949,"11","29","0",1,1,"840_27_023"
"840","27","024",1,34.0324127,-83.3156813,"11","29","0",1,1,"840_27_024"
"840","27","025",1,31.1234736,-84.0731922,"4","27","0",1,1,"840_27_025"
"840","27","026",1,34.566415,-84.7282157,"13","28","0",1,1,"840_27_026"
"840","27","027",1,34.0545254,-84.7868559,"11","28","0",1,1,"840_27_027"
"840","27","028",1,32.3776397,-83.7887419,"4","27","0",1,1,"840_27_028"
"840","27","029",1,31.6113295,-83.9135034,"4","27","0",1,1,"840_27_029"
"840","27","030",1,34.4948364,-83.5415723,"11","29","0",1,1,"840_27_030"
"840","27","031",1,33.5197045,-83.0957341,"11","29","0",1,1,"840_27_031"
"840","27","032",1,33.4876538,-82.1997128,"11","29","0",1,1,"840_27_032"
"840","27","033",1,32.1823297,-84.2682799,"4","27","0",1,1,"840_27_033"
"840","27","034",1,32.8829954,-81.637766,"4","27","0",1,1,"840_27_034"
"840","27","035",1,32.9464727,-83.6478349,"4","27","0",1,1,"840_27_035"
"840","27","036",1,33.5381995,-85.2533567,"11","29","0",1,1,"840_27_036"
"840","27","037",1,34.6689717,-85.3463759,"13","28","0",1,1,"840_27_037"
"840","27","038",1,32.3152912,-84.5636584,"4","27","0",1,1,"840_27_038"
"840","27","039",1,34.3863104,-85.0490155,"13","28","0",1,1,"840_27_039"
"840","27","040",1,34.7642707,-84.0687099,"23","28","0",1,1,"840_27_040"
"840","27","041",1,34.9172777,-83.4074789,"23","28","0",1,1,"840_27_041"
"840","27","042",0,34.1391517,-84.4635319,"11","29","0",1,1,"840_27_042"
"840","27","043",1,33.9086267,-84.7482209,"11","29","0",1,1,"840_27_043"
"840","27","044",1,33.6307147,-84.2188269,"11","29","0",1,1,"840_27_044"
"840","27","045",1,33.6101913,-83.6041811,"11","29","0",1,1,"840_27_045"
"840","27","046",1,33.1053145,-83.8122125,"11","29","0",1,1,"840_27_046"
"840","27","047",1,33.6477247,-82.6759719,"11","29","0",1,1,"840_27_047"
"840","27","048",1,33.0291229,-82.8309704,"4","27","0",1,1,"840_27_048"
"840","27","049",1,32.1468537,-83.5781559,"4","27","0",1,1,"840_27_049"
"840","27","050",1,32.1747043,-82.9529801,"4","27","0",1,1,"840_27_050"
"840","27","051",1,32.88997,-82.3672037,"4","27","0",1,1,"840_27_051"
"840","27","052",1,31.9142657,-83.5531469,"4","27","0",1,1,"840_27_052"
"840","27","053",1,31.9354092,-82.9391858,"4","27","0",1,1,"840_27_053"
"840","27","054",1,32.6493901,-81.6930981,"4","27","0",1,1,"840_27_054"
"840","27","055",0,31.4573017,-82.8019089,"4","27","0",1,1,"840_27_055"
"840","27","056",0,31.7655427,-81.2461699,"3","27","0",1,1,"840_27_056"
"840","27","057",1,30.6653217,-83.80112,"4","27","0",1,1,"840_27_057"
"840","27","058",0,30.6013017,-82.7066959,"3","27","0",1,1,"840_27_058"
"840","27","102",1,30.741228,-82.071315,"3","27","0",1,1,"840_27_102"
"840","27","111",1,32.3293007,-81.4255139,"3","27","0",1,1,"840_27_111"
"840","27","112",1,32.1084995,-82.3713072,"4","27","0",1,1,"840_27_112"
"840","27","117",1,31.1988887,-82.2302919,"3","27","0",1,1,"840_27_117"
"840","27","119",0,33.7283627,-82.5666869,"11","29","0",1,1,"840_27_119"
"840","27","123",1,33.6361338,-84.8855164,"11","29","0",1,1,"840_27_123"
"840","27","155",1,31.4577244,-82.8023609,"4","27","0",1,1,"840_27_155"
"840","27","156",1,31.6168883,-81.6271416,"3","27","0",1,1,"840_27_156"
"840","27","158",1,30.6012759,-82.706828,"3","27","0",1,1,"840_27_158"
"840","27","301",1,30.928942,-81.671898,"3","27","0",1,1,"840_27_301"
"840","27","303",1,30.8156483,-82.7110995,"3","27","0",1,1,"840_27_303"
"840","27","304",1,31.060394,-81.9385286,"3","27","0",1,1,"840_27_304"
"840","27","305",1,31.7275586,-81.2589304,"3","27","0",1,1,"840_27_305"
"840","27","307",1,31.6994191,-82.4003766,"4","27","0",1,1,"840_27_307"
"840","27","308",1,32.4826257,-82.0547405,"4","27","0",1,1,"840_27_308"
"840","27","309",1,32.6387756,-81.8440915,"4","27","0",1,1,"840_27_309"
"840","27","310",1,32.6981698,-81.4772544,"4","27","0",1,1,"840_27_310"
"840","27","313",1,31.2372355,-83.1398269,"4","27","0",1,1,"840_27_313"
"840","27","314",1,31.911593,-83.3946338,"4","27","0",1,1,"840_27_314"
"840","27","315",1,32.4529818,-82.7571502,"4","27","0",1,1,"840_27_315"
"840","27","317",1,31.7538576,-84.0168649,"4","27","0",1,1,"840_27_317"
"840","27","318",1,31.5573574,-84.6581734,"4","27","0",1,1,"840_27_318"
"840","27","319",1,31.9559887,-84.6928996,"4","27","0",1,1,"840_27_319"
"840","27","321",1,32.5465719,-83.7460488,"4","27","0",1,1,"840_27_321"
"840","27","322",1,32.8593849,-84.4158115,"11","29","0",1,1,"840_27_322"
"840","27","323",1,33.1701743,-83.119901,"11","29","0",1,1,"840_27_323"
"840","27","325",1,33.8799945,-82.553544,"11","29","0",1,1,"840_27_325"
"840","27","326",1,33.6804525,-83.7041676,"11","29","0",1,1,"840_27_326"
"840","27","327",1,33.382002,-84.2837106,"11","29","0",1,1,"840_27_327"
"840","27","329",1,33.4037868,-85.253731,"11","29","0",1,1,"840_27_329"
"840","27","330",1,33.6511789,-85.2195466,"11","29","0",1,1,"840_27_330"
"840","27","331",1,34.1726911,-83.8381378,"11","29","0",1,1,"840_27_331"
"840","27","332",1,34.1982791,-82.7559864,"11","29","0",1,1,"840_27_332"
"840","27","333",1,34.3932407,-83.1032176,"11","29","0",1,1,"840_27_333"
"840","27","334",1,34.0921282,-84.6150591,"11","29","0",1,1,"840_27_334"
"840","27","335",1,34.906261,-84.5124264,"23","28","0",1,1,"840_27_335"
"840","27","336",1,34.6117851,-85.497565,"13","28","0",1,1,"840_27_336"
"840","27","337",1,34.7223756,-85.424102,"13","28","0",1,1,"840_27_337"
"840","33","001",1,48.5817917,-116.3974909,"64","10","0",1,1,"840_33_001"
"840","33","002",1,47.7825805,-116.6672685,"64","10","0",1,1,"840_33_002"
"840","33","003",1,47.2505272,-115.8109268,"64","10","0",1,1,"840_33_003"
"840","33","004",1,46.4532553,-116.5560346,"65","9","0",1,1,"840_33_004"
"840","33","005",1,46.0761181,-115.4122168,"64","10","0",1,1,"840_33_005"
"840","33","006",1,46.639823,-114.5424783,"64","10","0",1,1,"840_33_006"
"840","33","007",1,45.8813157,-116.1124649,"64","10","0",1,1,"840_33_007"
"840","33","008",1,45.8118141,-115.681061,"64","10","0",1,1,"840_33_008"
"840","33","009",0,45.7,-114.6333333,"64","10","0",1,1,"840_33_009"
"840","33","010",1,45.0341095,-113.5624829,"65","9","0",1,1,"840_33_010"
"840","33","011",0,44.5814347,-116.0405729,"65","10","0",1,1,"840_33_011"
"840","33","012",1,44.4572034,-115.0979702,"64","10","0",1,1,"840_33_012"
"840","33","013",1,44.6127281,-114.1743245,"65","10","0",1,1,"840_33_013"
"840","33","014",1,44.722359,-113.5203605,"65","9","0",1,1,"840_33_014"
"840","33","015",1,44.2384571,-112.2561867,"89","9","0",1,1,"840_33_015"
"840","33","016",1,44.0271337,-111.2586979,"65","9","0",1,1,"840_33_016"
"840","33","017",1,43.455341,-116.0962005,"89","9","0",1,1,"840_33_017"
"840","33","018",1,43.7258179,-115.951094,"64","10","0",1,1,"840_33_018"
"840","33","019",0,43.8977317,-114.9073789,"64","10","0",1,1,"840_33_019"
"840","33","020",1,43.4619319,-113.5630006,"89","9","0",1,1,"840_33_020"
"840","33","021",1,43.1104288,-112.7317982,"89","9","0",1,1,"840_33_021"
"840","33","022",1,43.5343116,-111.7010272,"89","9","0",1,1,"840_33_022"
"840","33","023",1,42.8131415,-116.6394012,"89","9","0",1,1,"840_33_023"
"840","33","024",0,42.9094597,-115.1851959,"89","9","0",1,1,"840_33_024"
"840","33","025",1,42.3311564,-114.2794532,"88","9","0",1,1,"840_33_025"
"840","33","026",1,42.6770234,-113.5890998,"89","9","0",1,1,"840_33_026"
"840","33","027",1,42.8548166,-112.519388,"88","9","0",1,1,"840_33_027"
"840","33","028",0,42.9309637,-111.5524589,"88","9","0",1,1,"840_33_028"
"840","33","029",1,48.4797897,-116.8492509,"64","10","0",1,1,"840_33_029"
"840","33","109",1,45.825742,-115.4359342,"64","10","0",1,1,"840_33_109"
"840","33","111",1,44.4138961,-116.0315611,"65","10","0",1,1,"840_33_111"
"840","33","119",1,43.9110934,-114.8761118,"64","10","0",1,1,"840_33_119"
"840","33","124",1,42.953922,-115.2124573,"89","9","0",1,1,"840_33_124"
"840","33","128",1,42.9613154,-111.7185508,"89","9","0",1,1,"840_33_128"
"840","33","202",1,47.250284,-116.0228279,"64","10","0",1,1,"840_33_202"
"840","33","204",1,46.4470219,-116.8391482,"65","9","0",1,1,"840_33_204"
"840","33","205",1,46.4724742,-115.7969686,"64","10","0",1,1,"840_33_205"
"840","33","207",1,45.3898886,-116.034299,"64","10","0",1,1,"840_33_207"
"840","33","208",1,45.3420792,-115.9475939,"64","10","0",1,1,"840_33_208"
"840","33","209",1,45.0778394,-114.0119991,"64","10","0",1,1,"840_33_209"
"840","33","211",1,44.1957002,-116.5087254,"89","10","0",1,1,"840_33_211"
"840","33","212",1,44.9600847,-115.4933479,"64","10","0",1,1,"840_33_212"
"840","33","213",1,44.2711977,-114.7338639,"64","10","0",1,1,"840_33_213"
"840","33","214",1,44.2330004,-113.3704824,"65","9","0",1,1,"840_33_214"
"840","33","217",1,43.1584349,-116.5088281,"89","9","0",1,1,"840_33_217"
"840","33","218",1,43.4135132,-115.3610245,"64","10","0",1,1,"840_33_218"
"840","33","219",1,43.4007821,-114.252264,"89","9","0",1,1,"840_33_219"
"840","33","220",1,43.3387265,-113.8743621,"89","9","0",1,1,"840_33_220"
"840","33","221",1,43.8124267,-112.3960119,"89","9","0",1,1,"840_33_221"
"840","33","222",1,43.8248162,-111.2006106,"65","9","0",1,1,"840_33_222"
"840","33","223",1,42.6439302,-116.9936762,"89","9","0",1,1,"840_33_223"
"840","33","224",1,42.7918728,-115.7179519,"89","9","0",1,1,"840_33_224"
"840","33","225",1,42.431685,-114.0888322,"89","9","0",1,1,"840_33_225"
"840","33","226",1,42.2100017,-113.8402099,"88","9","0",1,1,"840_33_226"
"840","33","227",1,42.4988307,-112.3918149,"88","9","0",1,1,"840_33_227"
"840","33","228",1,42.0021387,-111.9538098,"88","9","0",1,1,"840_33_228"
"840","34","001",1,42.2101956,-90.0603721,"17","23","0",1,1,"840_34_001"
"840","34","002",1,42.1593177,-89.3321502,"32","22","0",1,1,"840_34_002"
"840","34","003",1,42.0711057,-89.0756312,"32","22","0",1,1,"840_34_003"
"840","34","004",0,42.1810097,-88.9789839,"16","23","0",1,1,"840_34_004"
"840","34","005",1,42.1542181,-88.175335,"16","22","0",1,1,"840_34_005"
"840","34","006",1,42.0160676,-87.908702,"16","22","0",1,1,"840_34_006"
"840","34","007",1,41.3974197,-90.0300702,"32","22","0",1,1,"840_34_007"
"840","34","008",1,41.4846401,-90.217325,"32","22","0",1,1,"840_34_008"
"840","34","009",1,41.1849333,-89.4568609,"32","22","0",1,1,"840_34_009"
"840","34","010",1,41.3504896,-89.7704347,"32","22","0",1,1,"840_34_010"
"840","34","011",1,41.3356226,-89.7085965,"32","22","0",1,1,"840_34_011"
"840","34","012",1,41.6502254,-89.0175725,"31","22","0",1,1,"840_34_012"
"840","34","013",1,41.0834818,-88.8325718,"31","22","0",1,1,"840_34_013"
"840","34","014",1,41.9335847,-88.1879809,"31","22","0",1,1,"840_34_014"
"840","34","015",1,41.1663407,-88.1852819,"31","22","0",1,1,"840_34_015"
"840","34","016",1,41.530722,-88.5743214,"31","22","0",1,1,"840_34_016"
"840","34","017",1,41.2187664,-87.5816027,"16","22","0",1,1,"840_34_017"
"840","34","018",1,41.4686591,-87.964599,"16","22","0",1,1,"840_34_018"
"840","34","019",1,40.8036571,-91.0568488,"32","22","0",1,1,"840_34_019"
"840","34","020",1,40.2137205,-91.1829978,"31","22","0",1,1,"840_34_020"
"840","34","021",1,40.0810774,-90.0013197,"31","22","0",1,1,"840_34_021"
"840","34","022",1,40.6514497,-90.9814019,"32","22","0",1,1,"840_34_022"
"840","34","023",1,40.9170762,-90.0331516,"32","22","0",1,1,"840_34_023"
"840","34","024",1,40.8602881,-90.5087794,"32","22","0",1,1,"840_34_024"
"840","34","025",1,40.6004653,-89.6657014,"31","22","0",1,1,"840_34_025"
"840","34","026",1,40.9305488,-89.7938841,"32","22","0",1,1,"840_34_026"
"840","34","027",1,40.6045464,-89.3175167,"31","22","0",1,1,"840_34_027"
"840","34","028",1,40.4972564,-89.4243639,"31","22","0",1,1,"840_34_028"
"840","34","029",1,40.9275498,-88.95069,"31","22","0",1,1,"840_34_029"
"840","34","030",1,40.0787817,-88.5584799,"31","22","0",1,1,"840_34_030"
"840","34","031",1,40.7143846,-88.5637682,"31","22","0",1,1,"840_34_031"
"840","34","032",1,40.8985328,-88.6754284,"31","22","0",1,1,"840_34_032"
"840","34","033",1,40.2509834,-87.9675978,"31","22","0",1,1,"840_34_033"
"840","34","034",1,40.6463646,-87.724604,"31","22","0",1,1,"840_34_034"
"840","34","035",0,39.9203767,-91.2963699,"31","22","0",1,1,"840_34_035"
"840","34","036",1,39.9897988,-90.3451209,"31","22","0",1,1,"840_34_036"
"840","34","037",1,39.4187241,-90.1660041,"31","22","0",1,1,"840_34_037"
"840","34","038",1,39.799577,-90.4109104,"31","22","0",1,1,"840_34_038"
"840","34","039",1,39.3609974,-90.8395322,"31","22","0",1,1,"840_34_039"
"840","34","040",1,39.5753678,-89.5158088,"31","22","0",1,1,"840_34_040"
"840","34","041",1,39.4800841,-89.2690071,"31","22","0",1,1,"840_34_041"
"840","34","042",1,39.3998674,-89.2049844,"31","22","0",1,1,"840_34_042"
"840","34","043",1,39.5535471,-89.4517437,"31","22","0",1,1,"840_34_043"
"840","34","044",1,39.8947071,-88.103613,"31","22","0",1,1,"840_34_044"
"840","34","045",1,39.3671938,-88.2670255,"31","22","0",1,1,"840_34_045"
"840","34","046",1,39.3149204,-88.195176,"31","22","0",1,1,"840_34_046"
"840","34","047",1,39.6153298,-88.3865649,"31","22","0",1,1,"840_34_047"
"840","34","048",1,39.318607,-87.7777573,"31","22","0",1,1,"840_34_048"
"840","34","049",1,38.3851828,-90.2587326,"31","22","0",1,1,"840_34_049"
"840","34","050",1,38.5256201,-89.8193422,"31","22","0",1,1,"840_34_050"
"840","34","051",1,38.6981367,-89.5364836,"31","22","0",1,1,"840_34_051"
"840","34","052",1,38.6699717,-89.6602444,"31","22","0",1,1,"840_34_052"
"840","34","053",1,38.3511978,-89.2943026,"31","22","0",1,1,"840_34_053"
"840","34","054",1,38.248185,-88.233672,"31","24","0",1,1,"840_34_054"
"840","34","055",1,38.4401577,-88.9703208,"31","22","0",1,1,"840_34_055"
"840","34","056",1,38.70688,-88.1676148,"31","22","0",1,1,"840_34_056"
"840","34","057",1,38.6772904,-88.4287356,"31","22","0",1,1,"840_34_057"
"840","34","058",1,38.8352107,-87.7451035,"31","24","0",1,1,"840_34_058"
"840","34","059",1,37.2325914,-89.2352685,"14","24","0",1,1,"840_34_059"
"840","34","060",1,37.9708433,-89.7475091,"14","24","0",1,1,"840_34_060"
"840","34","061",1,37.3198861,-88.9437782,"14","24","0",1,1,"840_34_061"
"840","34","062",1,37.5997248,-88.5063589,"14","24","0",1,1,"840_34_062"
"840","34","063",1,37.0730417,-88.5193033,"14","24","0",1,1,"840_34_063"
"840","34","064",1,39.0052343,-87.7771751,"31","22","0",1,1,"840_34_064"
"840","34","065",1,42.1401616,-89.7648861,"17","22","0",1,1,"840_34_065"
"840","34","066",1,42.3994754,-88.9154674,"16","22","0",1,1,"840_34_066"
"840","34","067",1,41.3410603,-90.5307719,"32","22","0",1,1,"840_34_067"
"840","34","068",1,41.4844552,-89.0833869,"32","22","0",1,1,"840_34_068"
"840","34","069",1,41.311436,-88.5903464,"31","22","0",1,1,"840_34_069"
"840","34","070",1,40.0572405,-91.1273048,"31","22","0",1,1,"840_34_070"
"840","34","071",1,40.3045239,-90.1357207,"31","22","0",1,1,"840_34_071"
"840","34","072",1,40.0839936,-89.8249757,"31","22","0",1,1,"840_34_072"
"840","34","073",1,40.2822428,-88.7460735,"31","22","0",1,1,"840_34_073"
"840","34","074",1,39.2888385,-90.550608,"31","22","0",1,1,"840_34_074"
"840","34","075",1,39.3988002,-89.8313118,"31","22","0",1,1,"840_34_075"
"840","34","076",1,39.1055838,-88.0246848,"31","22","0",1,1,"840_34_076"
"840","34","077",1,39.1467916,-87.6692368,"31","24","0",1,1,"840_34_077"
"840","34","078",1,38.320123,-89.7037028,"31","22","0",1,1,"840_34_078"
"840","34","079",1,38.0393916,-88.2081104,"31","24","0",1,1,"840_34_079"
"840","34","080",1,37.2026548,-89.274296,"14","24","0",1,1,"840_34_080"
"840","34","081",1,37.4674888,-88.1644941,"14","24","0",1,1,"840_34_081"
"840","34","104",1,42.1740585,-88.9445833,"16","23","0",1,1,"840_34_104"
"840","34","135",1,39.9258337,-91.3130559,"31","22","0",1,1,"840_34_135"
"840","34","301",1,42.3972257,-90.2808839,"17","23","0",1,1,"840_34_301"
"840","34","302",1,42.4617907,-89.3817229,"17","22","0",1,1,"840_34_302"
"840","34","303",1,42.2186307,-88.5617669,"16","22","0",1,1,"840_34_303"
"840","34","304",1,41.0847167,-90.9006359,"32","22","0",1,1,"840_34_304"
"840","34","305",1,41.8306867,-89.6694319,"32","22","0",1,1,"840_34_305"
"840","34","306",1,41.5971421,-88.4356718,"31","22","0",1,1,"840_34_306"
"840","34","307",1,40.0179525,-90.9316336,"31","22","0",1,1,"840_34_307"
"840","34","308",1,40.2639127,-89.1297627,"31","22","0",1,1,"840_34_308"
"840","34","309",1,40.7542777,-88.8718234,"31","22","0",1,1,"840_34_309"
"840","34","310",1,40.0813067,-87.5396719,"31","22","0",1,1,"840_34_310"
"840","34","311",1,39.9614287,-91.3007819,"31","22","0",1,1,"840_34_311"
"840","34","312",1,39.8173797,-90.4058819,"31","22","0",1,1,"840_34_312"
"840","34","313",1,39.8529571,-89.0850451,"31","22","0",1,1,"840_34_313"
